4.4848,4.5
4.5051,4.5
4.5253,4.5
4.5455,4.5
4.5657,4.5
4.5859,4.5
4.6061,4.5
4.6263,4.5
4.6465,4.5
4.6667,4.5
4.6869,4.5
4.7071,4.5
4.7273,4.5
4.7475,4.5
4.7677,4.5
4.7879,4.5
4.8081,4.5
4.8283,4.5
4.8485,4.5
4.8687,4.5
4.8889,4.5
4.9091,4.5
4.9293,4.5
4.9495,4.5
4.9697,4.5
4.9899,4.5
5.0101,4.5
5.0303,4.5
5.0505,4.5
5.0707,4.5
5.0909,4.5
5.1111,4.5
5.1313,4.5
5.1515,4.5
5.1717,4.5
5.1919,4.5
5.2121,4.5
5.2323,4.5
5.2525,4.5
5.2727,4.5
5.2929,4.5
5.3131,4.5
5.3333,4.5
5.3535,4.5
5.3737,4.5
5.3939,4.5
5.4141,4.5
5.4343,4.5
5.4545,4.5
5.4747,4.5
5.4949,4.5
5.5152,4.5
5.5354,4.5
5.5556,4.5
5.5758,4.5
5.596,4.5
5.6162,4.5
5.6364,4.5
5.6566,4.5
5.6768,4.5
5.697,4.5
5.7172,4.5
5.7374,4.5
5.7576,4.5
5.7778,4.5
5.798,4.5
5.8182,4.5
5.8384,4.5
5.8586,4.5
5.8788,4.5
5.899,4.5
5.9192,4.5
5.9394,4.5
5.9596,4.5
5.9798,4.5
6,4.5
6,4.5
6,4.5203
6,4.5405
6,4.5608
6,4.5811
6,4.6014
6,4.6216
6,4.6419
6,4.6622
6,4.6824
6,4.7027
6,4.723
6,4.7432
6,4.7635
6,4.7838
6,4.8041
6,4.8243
6,4.8446
6,4.8649
6,4.8851
6,4.9054
6,4.9257
6,4.9459
6,4.9662
6,4.9865
6,5.0068
6,5.027
6,5.0473
6,5.0676
6,5.0878
6,5.1081
6,5.1284
6,5.1486
6,5.1689
6,5.1892
6,5.2095
6,5.2297
6,5.25
6,5.2703
6,5.2905
6,5.3108
6,5.3311
6,5.3514
6,5.3716
6,5.3919
6,5.4122
6,5.4324
6,5.4527
6,5.473
6,5.4932
6,5.5135
6,5.5338
6,5.5541
6,5.5743
6,5.5946
6,5.6149
6,5.6351
6,5.6554
6,5.6757
6,5.6959
6,5.7162
6,5.7365
6,5.7568
6,5.777
6,5.7973
6,5.8176
6,5.8378
6,5.8581
6,5.8784
6,5.8986
6,5.9189
6,5.9392
6,5.9595
6,5.9797
6,6
6,6
6.0203,6
6.0405,6
6.0608,6
6.0811,6
6.1014,6
6.1216,6
6.1419,6
6.1622,6
6.1824,6
6.2027,6
6.223,6
6.2432,6
6.2635,6
6.2838,6
6.3041,6
6.3243,6
6.3446,6
6.3649,6
6.3851,6
6.4054,6
6.4257,6
6.4459,6
6.4662,6
6.4865,6
6.5068,6
6.527,6
6.5473,6
6.5676,6
6.5878,6
6.6081,6
6.6284,6
6.6486,6
6.6689,6
6.6892,6
6.7095,6
6.7297,6
6.75,6
6.7703,6
6.7905,6
6.8108,6
6.8311,6
6.8514,6
6.8716,6
6.8919,6
6.9122,6
6.9324,6
6.9527,6
6.973,6
6.9932,6
7.0135,6
7.0338,6
7.0541,6
7.0743,6
7.0946,6
7.1149,6
7.1351,6
7.1554,6
7.1757,6
7.1959,6
7.2162,6
7.2365,6
7.2568,6
7.277,6
7.2973,6
7.3176,6
7.3378,6
7.3581,6
7.3784,6
7.3986,6
7.4189,6
7.4392,6
7.4595,6
7.4797,6
7.5,6
7.5,6
7.5,5.9799
7.5,5.9598
7.5,5.9398
7.5,5.9197
7.5,5.8996
7.5,5.8795
7.5,5.8594
7.5,5.8394
7.5,5.8193
7.5,5.7992
7.5,5.7791
7.5,5.759
7.5,5.739
7.5,5.7189
7.5,5.6988
7.5,5.6787
7.5,5.6586
7.5,5.6386
7.5,5.6185
7.5,5.5984
7.5,5.5783
7.5,5.5582
7.5,5.5382
7.5,5.5181
7.5,5.498
7.5,5.4779
7.5,5.4578
7.5,5.4378
7.5,5.4177
7.5,5.3976
7.5,5.3775
7.5,5.3574
7.5,5.3373
7.5,5.3173
7.5,5.2972
7.5,5.2771
7.5,5.257
7.5,5.2369
7.5,5.2169
7.5,5.1968
7.5,5.1767
7.5,5.1566
7.5,5.1365
7.5,5.1165
7.5,5.0964
7.5,5.0763
7.5,5.0562
7.5,5.0361
7.5,5.0161
7.5,4.996
7.5,4.9759
7.5,4.9558
7.5,4.9357
7.5,4.9157
7.5,4.8956
7.5,4.8755
7.5,4.8554
7.5,4.8353
7.5,4.8153
7.5,4.7952
7.5,4.7751
7.5,4.755
7.5,4.7349
7.5,4.7149
7.5,4.6948
7.5,4.6747
7.5,4.6546
7.5,4.6345
7.5,4.6145
7.5,4.5944
7.5,4.5743
7.5,4.5542
7.5,4.5341
7.5,4.5141
7.5,4.494
7.5,4.4739
7.5,4.4538
7.5,4.4337
7.5,4.4137
7.5,4.3936
7.5,4.3735
7.5,4.3534
7.5,4.3333
7.5,4.3133
7.5,4.2932
7.5,4.2731
7.5,4.253
7.5,4.2329
7.5,4.2129
7.5,4.1928
7.5,4.1727
7.5,4.1526
7.5,4.1325
7.5,4.1124
7.5,4.0924
7.5,4.0723
7.5,4.0522
7.5,4.0321
7.5,4.012
7.5,3.992
7.5,3.9719
7.5,3.9518
7.5,3.9317
7.5,3.9116
7.5,3.8916
7.5,3.8715
7.5,3.8514
7.5,3.8313
7.5,3.8112
7.5,3.7912
7.5,3.7711
7.5,3.751
7.5,3.7309
7.5,3.7108
7.5,3.6908
7.5,3.6707
7.5,3.6506
7.5,3.6305
7.5,3.6104
7.5,3.5904
7.5,3.5703
7.5,3.5502
7.5,3.5301
7.5,3.51
7.5,3.49
7.5,3.4699
7.5,3.4498
7.5,3.4297
7.5,3.4096
7.5,3.3896
7.5,3.3695
7.5,3.3494
7.5,3.3293
7.5,3.3092
7.5,3.2892
7.5,3.2691
7.5,3.249
7.5,3.2289
7.5,3.2088
7.5,3.1888
7.5,3.1687
7.5,3.1486
7.5,3.1285
7.5,3.1084
7.5,3.0884
7.5,3.0683
7.5,3.0482
7.5,3.0281
7.5,3.008
7.5,2.988
7.5,2.9679
7.5,2.9478
7.5,2.9277
7.5,2.9076
7.5,2.8876
7.5,2.8675
7.5,2.8474
7.5,2.8273
7.5,2.8072
7.5,2.7871
7.5,2.7671
7.5,2.747
7.5,2.7269
7.5,2.7068
7.5,2.6867
7.5,2.6667
7.5,2.6466
7.5,2.6265
7.5,2.6064
7.5,2.5863
7.5,2.5663
7.5,2.5462
7.5,2.5261
7.5,2.506
7.5,2.4859
7.5,2.4659
7.5,2.4458
7.5,2.4257
7.5,2.4056
7.5,2.3855
7.5,2.3655
7.5,2.3454
7.5,2.3253
7.5,2.3052
7.5,2.2851
7.5,2.2651
7.5,2.245
7.5,2.2249
7.5,2.2048
7.5,2.1847
7.5,2.1647
7.5,2.1446
7.5,2.1245
7.5,2.1044
7.5,2.0843
7.5,2.0643
7.5,2.0442
7.5,2.0241
7.5,2.004
7.5,1.9839
7.5,1.9639
7.5,1.9438
7.5,1.9237
7.5,1.9036
7.5,1.8835
7.5,1.8635
7.5,1.8434
7.5,1.8233
7.5,1.8032
7.5,1.7831
7.5,1.7631
7.5,1.743
7.5,1.7229
7.5,1.7028
7.5,1.6827
7.5,1.6627
7.5,1.6426
7.5,1.6225
7.5,1.6024
7.5,1.5823
7.5,1.5622
7.5,1.5422
7.5,1.5221
7.5,1.502
7.5,1.4819
7.5,1.4618
7.5,1.4418
7.5,1.4217
7.5,1.4016
7.5,1.3815
7.5,1.3614
7.5,1.3414
7.5,1.3213
7.5,1.3012
7.5,1.2811
7.5,1.261
7.5,1.241
7.5,1.2209
7.5,1.2008
7.5,1.1807
7.5,1.1606
7.5,1.1406
7.5,1.1205
7.5,1.1004
7.5,1.0803
7.5,1.0602
7.5,1.0402
7.5,1.0201
7.5,1
7.5,1
7.4831,1.0112
7.4663,1.0225
7.4494,1.0337
7.4326,1.0449
7.4157,1.0562
7.3989,1.0674
7.382,1.0787
7.3652,1.0899
7.3483,1.1011
7.3315,1.1124
7.3146,1.1236
7.2978,1.1348
7.2809,1.1461
7.264,1.1573
7.2472,1.1685
7.2303,1.1798
7.2135,1.191
7.1966,1.2022
7.1798,1.2135
7.1629,1.2247
7.1461,1.236
7.1292,1.2472
7.1124,1.2584
7.0955,1.2697
7.0787,1.2809
7.0618,1.2921
7.0449,1.3034
7.0281,1.3146
7.0112,1.3258
6.9944,1.3371
6.9775,1.3483
6.9607,1.3596
6.9438,1.3708
6.927,1.382
6.9101,1.3933
6.8933,1.4045
6.8764,1.4157
6.8596,1.427
6.8427,1.4382
6.8258,1.4494
6.809,1.4607
6.7921,1.4719
6.7753,1.4831
6.7584,1.4944
6.7416,1.5056
6.7247,1.5169
6.7079,1.5281
6.691,1.5393
6.6742,1.5506
6.6573,1.5618
6.6404,1.573
6.6236,1.5843
6.6067,1.5955
6.5899,1.6067
6.573,1.618
6.5562,1.6292
6.5393,1.6404
6.5225,1.6517
6.5056,1.6629
6.4888,1.6742
6.4719,1.6854
6.4551,1.6966
6.4382,1.7079
6.4213,1.7191
6.4045,1.7303
6.3876,1.7416
6.3708,1.7528
6.3539,1.764
6.3371,1.7753
6.3202,1.7865
6.3034,1.7978
6.2865,1.809
6.2697,1.8202
6.2528,1.8315
6.236,1.8427
6.2191,1.8539
6.2022,1.8652
6.1854,1.8764
6.1685,1.8876
6.1517,1.8989
6.1348,1.9101
6.118,1.9213
6.1011,1.9326
6.0843,1.9438
6.0674,1.9551
6.0506,1.9663
6.0337,1.9775
6.0169,1.9888
6,2
6,2
5.9797,2
5.9595,2
5.9392,2
5.9189,2
5.8986,2
5.8784,2
5.8581,2
5.8378,2
5.8176,2
5.7973,2
5.777,2
5.7568,2
5.7365,2
5.7162,2
5.6959,2
5.6757,2
5.6554,2
5.6351,2
5.6149,2
5.5946,2
5.5743,2
5.5541,2
5.5338,2
5.5135,2
5.4932,2
5.473,2
5.4527,2
5.4324,2
5.4122,2
5.3919,2
5.3716,2
5.3514,2
5.3311,2
5.3108,2
5.2905,2
5.2703,2
5.25,2
5.2297,2
5.2095,2
5.1892,2
5.1689,2
5.1486,2
5.1284,2
5.1081,2
5.0878,2
5.0676,2
5.0473,2
5.027,2
5.0068,2
4.9865,2
4.9662,2
4.9459,2
4.9257,2
4.9054,2
4.8851,2
4.8649,2
4.8446,2
4.8243,2
4.8041,2
4.7838,2
4.7635,2
4.7432,2
4.723,2
4.7027,2
4.6824,2
4.6622,2
4.6419,2
4.6216,2
4.6014,2
4.5811,2
4.5608,2
4.5405,2
4.5203,2
4.5,2
4.5,2
4.5,2.0203
4.5,2.0405
4.5,2.0608
4.5,2.0811
4.5,2.1014
4.5,2.1216
4.5,2.1419
4.5,2.1622
4.5,2.1824
4.5,2.2027
4.5,2.223
4.5,2.2432
4.5,2.2635
4.5,2.2838
4.5,2.3041
4.5,2.3243
4.5,2.3446
4.5,2.3649
4.5,2.3851
4.5,2.4054
4.5,2.4257
4.5,2.4459
4.5,2.4662
4.5,2.4865
4.5,2.5068
4.5,2.527
4.5,2.5473
4.5,2.5676
4.5,2.5878
4.5,2.6081
4.5,2.6284
4.5,2.6486
4.5,2.6689
4.5,2.6892
4.5,2.7095
4.5,2.7297
4.5,2.75
4.5,2.7703
4.5,2.7905
4.5,2.8108
4.5,2.8311
4.5,2.8514
4.5,2.8716
4.5,2.8919
4.5,2.9122
4.5,2.9324
4.5,2.9527
4.5,2.973
4.5,2.9932
4.5,3.0135
4.5,3.0338
4.5,3.0541
4.5,3.0743
4.5,3.0946
4.5,3.1149
4.5,3.1351
4.5,3.1554
4.5,3.1757
4.5,3.1959
4.5,3.2162
4.5,3.2365
4.5,3.2568
4.5,3.277
4.5,3.2973
4.5,3.3176
4.5,3.3378
4.5,3.3581
4.5,3.3784
4.5,3.3986
4.5,3.4189
4.5,3.4392
4.5,3.4595
4.5,3.4797
4.5,3.5
4.5,3.5
4.4799,3.5
4.4599,3.5
4.4398,3.5
4.4198,3.5
4.3997,3.5
4.3797,3.5
4.3596,3.5
4.3396,3.5
4.3195,3.5
4.2995,3.5
4.2794,3.5
4.2594,3.5
4.2393,3.5
4.2193,3.5
4.1992,3.5
4.1791,3.5
4.1591,3.5
4.139,3.5
4.119,3.5
4.0989,3.5
4.0789,3.5
4.0588,3.5
4.0388,3.5
4.0187,3.5
3.9987,3.5
3.9786,3.5
3.9586,3.5
3.9385,3.5
3.9184,3.5
3.8984,3.5
3.8783,3.5
3.8583,3.5
3.8382,3.5
3.8182,3.5
3.7981,3.5
3.7781,3.5
3.758,3.5
3.738,3.5
3.7179,3.5
3.6979,3.5
3.6778,3.5
3.6578,3.5
3.6377,3.5
3.6176,3.5
3.5976,3.5
3.5775,3.5
3.5575,3.5
3.5374,3.5
3.5174,3.5
3.4973,3.5
3.4773,3.5
3.4572,3.5
3.4372,3.5
3.4171,3.5
3.3971,3.5
3.377,3.5
3.357,3.5
3.3369,3.5
3.3168,3.5
3.2968,3.5
3.2767,3.5
3.2567,3.5
3.2366,3.5
3.2166,3.5
3.1965,3.5
3.1765,3.5
3.1564,3.5
3.1364,3.5
3.1163,3.5
3.0963,3.5
3.0762,3.5
3.0561,3.5
3.0361,3.5
3.016,3.5
2.996,3.5
2.9759,3.5
2.9559,3.5
2.9358,3.5
2.9158,3.5
2.8957,3.5
2.8757,3.5
2.8556,3.5
2.8356,3.5
2.8155,3.5
2.7955,3.5
2.7754,3.5
2.7553,3.5
2.7353,3.5
2.7152,3.5
2.6952,3.5
2.6751,3.5
2.6551,3.5
2.635,3.5
2.615,3.5
2.5949,3.5
2.5749,3.5
2.5548,3.5
2.5348,3.5
2.5147,3.5
2.4947,3.5
2.4746,3.5
2.4545,3.5
2.4345,3.5
2.4144,3.5
2.3944,3.5
2.3743,3.5
2.3543,3.5
2.3342,3.5
2.3142,3.5
2.2941,3.5
2.2741,3.5
2.254,3.5
2.234,3.5
2.2139,3.5
2.1939,3.5
2.1738,3.5
2.1537,3.5
2.1337,3.5
2.1136,3.5
2.0936,3.5
2.0735,3.5
2.0535,3.5
2.0334,3.5
2.0134,3.5
1.9933,3.5
1.9733,3.5
1.9532,3.5
1.9332,3.5
1.9131,3.5
1.893,3.5
1.873,3.5
1.8529,3.5
1.8329,3.5
1.8128,3.5
1.7928,3.5
1.7727,3.5
1.7527,3.5
1.7326,3.5
1.7126,3.5
1.6925,3.5
1.6725,3.5
1.6524,3.5
1.6324,3.5
1.6123,3.5
1.5922,3.5
1.5722,3.5
1.5521,3.5
1.5321,3.5
1.512,3.5
1.492,3.5
1.4719,3.5
1.4519,3.5
1.4318,3.5
1.4118,3.5
1.3917,3.5
1.3717,3.5
1.3516,3.5
1.3316,3.5
1.3115,3.5
1.2914,3.5
1.2714,3.5
1.2513,3.5
1.2313,3.5
1.2112,3.5
1.1912,3.5
1.1711,3.5
1.1511,3.5
1.131,3.5
1.111,3.5
1.0909,3.5
1.0709,3.5
1.0508,3.5
1.0307,3.5
1.0107,3.5
0.99064,3.5
0.97059,3.5
0.95053,3.5
0.93048,3.5
0.91043,3.5
0.89037,3.5
0.87032,3.5
0.85027,3.5
0.83021,3.5
0.81016,3.5
0.79011,3.5
0.77005,3.5
0.75,3.5
0.75,3.5
0.75,3.5202
0.75,3.5403
0.75,3.5605
0.75,3.5806
0.75,3.6008
0.75,3.621
0.75,3.6411
0.75,3.6613
0.75,3.6815
0.75,3.7016
0.75,3.7218
0.75,3.7419
0.75,3.7621
0.75,3.7823
0.75,3.8024
0.75,3.8226
0.75,3.8427
0.75,3.8629
0.75,3.8831
0.75,3.9032
0.75,3.9234
0.75,3.9435
0.75,3.9637
0.75,3.9839
0.75,4.004
0.75,4.0242
0.75,4.0444
0.75,4.0645
0.75,4.0847
0.75,4.1048
0.75,4.125
0.75,4.1452
0.75,4.1653
0.75,4.1855
0.75,4.2056
0.75,4.2258
0.75,4.246
0.75,4.2661
0.75,4.2863
0.75,4.3065
0.75,4.3266
0.75,4.3468
0.75,4.3669
0.75,4.3871
0.75,4.4073
0.75,4.4274
0.75,4.4476
0.75,4.4677
0.75,4.4879
0.75,4.5081
0.75,4.5282
0.75,4.5484
0.75,4.5685
0.75,4.5887
0.75,4.6089
0.75,4.629
0.75,4.6492
0.75,4.6694
0.75,4.6895
0.75,4.7097
0.75,4.7298
0.75,4.75
0.75,4.7702
0.75,4.7903
0.75,4.8105
0.75,4.8306
0.75,4.8508
0.75,4.871
0.75,4.8911
0.75,4.9113
0.75,4.9315
0.75,4.9516
0.75,4.9718
0.75,4.9919
0.75,5.0121
0.75,5.0323
0.75,5.0524
0.75,5.0726
0.75,5.0927
0.75,5.1129
0.75,5.1331
0.75,5.1532
0.75,5.1734
0.75,5.1935
0.75,5.2137
0.75,5.2339
0.75,5.254
0.75,5.2742
0.75,5.2944
0.75,5.3145
0.75,5.3347
0.75,5.3548
0.75,5.375
0.75,5.3952
0.75,5.4153
0.75,5.4355
0.75,5.4556
0.75,5.4758
0.75,5.496
0.75,5.5161
0.75,5.5363
0.75,5.5565
0.75,5.5766
0.75,5.5968
0.75,5.6169
0.75,5.6371
0.75,5.6573
0.75,5.6774
0.75,5.6976
0.75,5.7177
0.75,5.7379
0.75,5.7581
0.75,5.7782
0.75,5.7984
0.75,5.8185
0.75,5.8387
0.75,5.8589
0.75,5.879
0.75,5.8992
0.75,5.9194
0.75,5.9395
0.75,5.9597
0.75,5.9798
0.75,6
0.75,6
0.77006,6
0.79012,6
0.81019,6
0.83025,6
0.85031,6
0.87037,6
0.89043,6
0.91049,6
0.93056,6
0.95062,6
0.97068,6
0.99074,6
1.0108,6
1.0309,6
1.0509,6
1.071,6
1.091,6
1.1111,6
1.1312,6
1.1512,6
1.1713,6
1.1914,6
1.2114,6
1.2315,6
1.2515,6
1.2716,6
1.2917,6
1.3117,6
1.3318,6
1.3519,6
1.3719,6
1.392,6
1.412,6
1.4321,6
1.4522,6
1.4722,6
1.4923,6
1.5123,6
1.5324,6
1.5525,6
1.5725,6
1.5926,6
1.6127,6
1.6327,6
1.6528,6
1.6728,6
1.6929,6
1.713,6
1.733,6
1.7531,6
1.7731,6
1.7932,6
1.8133,6
1.8333,6
1.8534,6
1.8735,6
1.8935,6
1.9136,6
1.9336,6
1.9537,6
1.9738,6
1.9938,6
2.0139,6
2.034,6
2.054,6
2.0741,6
2.0941,6
2.1142,6
2.1343,6
2.1543,6
2.1744,6
2.1944,6
2.2145,6
2.2346,6
2.2546,6
2.2747,6
2.2948,6
2.3148,6
2.3349,6
2.3549,6
2.375,6
2.3951,6
2.4151,6
2.4352,6
2.4552,6
2.4753,6
2.4954,6
2.5154,6
2.5355,6
2.5556,6
2.5756,6
2.5957,6
2.6157,6
2.6358,6
2.6559,6
2.6759,6
2.696,6
2.716,6
2.7361,6
2.7562,6
2.7762,6
2.7963,6
2.8164,6
2.8364,6
2.8565,6
2.8765,6
2.8966,6
2.9167,6
2.9367,6
2.9568,6
2.9769,6
2.9969,6
3.017,6
3.037,6
3.0571,6
3.0772,6
3.0972,6
3.1173,6
3.1373,6
3.1574,6
3.1775,6
3.1975,6
3.2176,6
3.2377,6
3.2577,6
3.2778,6
3.2978,6
3.3179,6
3.338,6
3.358,6
3.3781,6
3.3981,6
3.4182,6
3.4383,6
3.4583,6
3.4784,6
3.4985,6
3.5185,6
3.5386,6
3.5586,6
3.5787,6
3.5988,6
3.6188,6
3.6389,6
3.659,6
3.679,6
3.6991,6
3.7191,6
3.7392,6
3.7593,6
3.7793,6
3.7994,6
3.8194,6
3.8395,6
3.8596,6
3.8796,6
3.8997,6
3.9198,6
3.9398,6
3.9599,6
3.9799,6
4,6
4,6
4,5.9797
4,5.9595
4,5.9392
4,5.9189
4,5.8986
4,5.8784
4,5.8581
4,5.8378
4,5.8176
4,5.7973
4,5.777
4,5.7568
4,5.7365
4,5.7162
4,5.6959
4,5.6757
4,5.6554
4,5.6351
4,5.6149
4,5.5946
4,5.5743
4,5.5541
4,5.5338
4,5.5135
4,5.4932
4,5.473
4,5.4527
4,5.4324
4,5.4122
4,5.3919
4,5.3716
4,5.3514
4,5.3311
4,5.3108
4,5.2905
4,5.2703
4,5.25
4,5.2297
4,5.2095
4,5.1892
4,5.1689
4,5.1486
4,5.1284
4,5.1081
4,5.0878
4,5.0676
4,5.0473
4,5.027
4,5.0068
4,4.9865
4,4.9662
4,4.9459
4,4.9257
4,4.9054
4,4.8851
4,4.8649
4,4.8446
4,4.8243
4,4.8041
4,4.7838
4,4.7635
4,4.7432
4,4.723
4,4.7027
4,4.6824
4,4.6622
4,4.6419
4,4.6216
4,4.6014
4,4.5811
4,4.5608
4,4.5405
4,4.5203
4,4.5
4,4.5
4.0202,4.5
4.0404,4.5
4.0606,4.5
4.0808,4.5
4.101,4.5
4.1212,4.5
4.1414,4.5
4.1616,4.5
4.1818,4.5
4.202,4.5
4.2222,4.5
4.2424,4.5
4.2626,4.5
4.2828,4.5
4.303,4.5
4.3232,4.5
4.3434,4.5
4.3636,4.5
4.3838,4.5
4.404,4.5
4.4242,4.5
4.4444,4.5
4.4646,4.5
4.4848,4.5
4.5051,4.5
4.5253,4.5
4.5455,4.5
4.5657,4.5
4.5859,4.5
4.6061,4.5
4.6263,4.5
4.6465,4.5
4.6667,4.5
4.6869,4.5
4.7071,4.5
4.7273,4.5
4.7475,4.5
4.7677,4.5
4.7879,4.5
4.8081,4.5
4.8283,4.5
4.8485,4.5
4.8687,4.5
4.8889,4.5
4.9091,4.5
4.9293,4.5
4.9495,4.5
4.9697,4.5
4.9899,4.5
5.0101,4.5
5.0303,4.5
5.0505,4.5
5.0707,4.5
5.0909,4.5
5.1111,4.5
5.1313,4.5
5.1515,4.5
5.1717,4.5
5.1919,4.5
5.2121,4.5
5.2323,4.5
5.2525,4.5
5.2727,4.5
5.2929,4.5
5.3131,4.5
5.3333,4.5
5.3535,4.5
5.3737,4.5
5.3939,4.5
5.4141,4.5
5.4343,4.5
5.4545,4.5
5.4747,4.5
5.4949,4.5
5.5152,4.5
5.5354,4.5
5.5556,4.5
5.5758,4.5
5.596,4.5
5.6162,4.5
5.6364,4.5
5.6566,4.5
5.6768,4.5
5.697,4.5
5.7172,4.5
5.7374,4.5
5.7576,4.5
5.7778,4.5
5.798,4.5
5.8182,4.5
5.8384,4.5
5.8586,4.5
5.8788,4.5
5.899,4.5
5.9192,4.5
5.9394,4.5
5.9596,4.5
5.9798,4.5
6,4.5
6,4.5
6,4.5203
6,4.5405
6,4.5608
6,4.5811
6,4.6014
6,4.6216
6,4.6419
6,4.6622
6,4.6824
6,4.7027
6,4.723
6,4.7432
6,4.7635
6,4.7838
6,4.8041
6,4.8243
6,4.8446
6,4.8649
6,4.8851
6,4.9054
6,4.9257
6,4.9459
6,4.9662
6,4.9865
6,5.0068
6,5.027
6,5.0473
6,5.0676
6,5.0878
6,5.1081
6,5.1284
6,5.1486
6,5.1689
6,5.1892
6,5.2095
6,5.2297
6,5.25
6,5.2703
6,5.2905
6,5.3108
6,5.3311
6,5.3514
6,5.3716
6,5.3919
6,5.4122
6,5.4324
6,5.4527
6,5.473
6,5.4932
6,5.5135
6,5.5338
6,5.5541
6,5.5743
6,5.5946
6,5.6149
6,5.6351
6,5.6554
6,5.6757
6,5.6959
6,5.7162
6,5.7365
6,5.7568
6,5.777
6,5.7973
6,5.8176
6,5.8378
6,5.8581
6,5.8784
6,5.8986
6,5.9189
6,5.9392
6,5.9595
6,5.9797
6,6
6,6
6.0203,6
6.0405,6
6.0608,6
6.0811,6
6.1014,6
6.1216,6
6.1419,6
6.1622,6
6.1824,6
6.2027,6
6.223,6
6.2432,6
6.2635,6
6.2838,6
6.3041,6
6.3243,6
6.3446,6
6.3649,6
6.3851,6
6.4054,6
6.4257,6
6.4459,6
6.4662,6
6.4865,6
6.5068,6
6.527,6
6.5473,6
6.5676,6
6.5878,6
6.6081,6
6.6284,6
6.6486,6
6.6689,6
6.6892,6
6.7095,6
6.7297,6
6.75,6
6.7703,6
6.7905,6
6.8108,6
6.8311,6
6.8514,6
6.8716,6
6.8919,6
6.9122,6
6.9324,6
6.9527,6
6.973,6
6.9932,6
7.0135,6
